id,bank_org,address,coords,exchange_rates
-4577471540862564081,Паритетбанк,"г. Минск, Дунина-Марцинкевича 11-2","53.907959,27.492293","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
-3853800397219734022,Паритетбанк,"г. Минск, Дунина-Марцинкевича 11-2","53.907864,27.491736","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.885""}]"
6629400375181461340,Приорбанк,"г. Минск, ул. Радиальная 38А","53.891583814184,27.647177183853","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3576859097910104732,Приорбанк,"г. Минск, ул. Тимирязева 65А","53.923436,27.510499","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3994147931527031810,Приорбанк,"г. Минск, ул. Логойский тракт 15 /1","53.9426,27.607987","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6976412369470389554,Приорбанк,"г. Минск, ул. Притыцкого 91","53.906066414632,27.442761809769","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8619369380723206549,Приорбанк,"г. Минск, ул. Немига 30","53.90162,27.54756","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1356553627098686268,Приорбанк,"г. Минск, пр-т Партизанский 107","53.8693,27.65017","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-9217078235485754311,Приорбанк,"г. Минск, ул. Кропоткина 91А","53.922314,27.558154","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4618900995485528932,Приорбанк,"г. Минск, пр-т Дзержинского 104","53.861773,27.48014","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1404494170566562762,Приорбанк,"г. Минск, пр-т Дзержинского 126","53.84748,27.47101","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4999510633066306187,Приорбанк,"г. Минск, пр-т Рокоссовского 80","53.8631,27.603939","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6044956372602483761,Приорбанк,"г. Минск, ул. Игуменский тракт 30","53.840385,27.572496","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-809060681792580865,Приорбанк,"г. Минск, пр-т Дзержинского 122","53.851473,27.474399","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5734185183710584773,Приорбанк,"г. Минск, пр-т Партизанский 150А","53.859605,27.674022","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5069361660320732796,Приорбанк,"г. Минск, ул. Петра Мстиславца 13","53.934425,27.65513","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1378451498347972738,Приорбанк,"г. Минск, пр-т Независимости 168 /2","53.94521,27.69047","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6603222614483629059,Приорбанк,"г. Минск, ул. Трудовая 10","53.865855,27.655687","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6807847181059210623,Банк РРБ,"г. Минск, ул. Толстого, 1 (ТЦ Minsk City Mall)","53.889529,27.54523","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-517867823686274512,Банк РРБ,"г. Минск, Сухаревская, 16 (ТЦ Праздник)","53.885979,27.438744","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3932510409655171992,Банк РРБ,"г. Минск, ул. Макаёнка, 11 (ТЦ Виталюр)","53.92134,27.628244","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-880572255967048068,Банк РРБ,"г. Минск, пр. Дзержинского, 3б (ТЦ Океан)","53.891614,27.527435","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.925""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-953986904991788060,БНБ-Банк,"Минск, ул. Корженевского, 26","53.842461485295,27.529122304893","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.929""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.891""}]"
-1023393413279027771,Беларусбанк,"г. Минск, пр. Дзержинского, 69","53.865233,27.487967","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7475940086620373281,Беларусбанк,"г. Минск, пр. Любимова, 30","53.86315,27.460883","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3026568837428683877,Беларусбанк,"г. Минск, ул. Слободская, 135","53.845367,27.457083","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2274071060940450057,Беларусбанк,"г. Минск, ул. Романовская Слобода, 9","53.90364,27.5437","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8481106909115269438,Беларусбанк,"г. Минск, ул. Уманская, 54","53.874717,27.498517","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6094564276158164254,Беларусбанк,"г. Минск, пр. Независимости, 11","53.897383,27.54935","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8360218999783963012,Беларусбанк,"г. Минск, ул. Кальварийская, 24","53.90805,27.527333","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
538874090421566116,Беларусбанк,"г. Минск, пр. Любимова, 41","53.86395,27.453402","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-363391619759540387,Беларусбанк,"г. Минск, ул. Киселева, 17","53.912272,27.568829","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6400224248991531445,Беларусбанк,"г. Минск, ул. Ленина, 5","53.901515,27.558426","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6587408952799349153,Беларусбанк,"г. Минск, бул. Шевченко, 12","53.925455,27.556351","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4788872090910000062,Беларусбанк,"г. Минск, ул. Ольшевского, 1","53.91294,27.504348","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7935542337535692398,Беларусбанк,"г. Минск, ул. Жудро, 59","53.920717,27.479567","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2901090950900902468,Беларусбанк,"г. Минск, ул. Пономаренко, 41","53.892969,27.488872","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
141861535369836244,Беларусбанк,"г. Минск, ул. Бурдейного, 13","53.903767,27.454617","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-839408874721256501,Беларусбанк,"г. Минск, ул. Одинцова, 36","53.902591,27.436229","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4292572342655298902,Беларусбанк,"г. Минск, пр. Победителей, 75","53.931111,27.50901","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-318027281031550884,Беларусбанк,"г. Минск, ул. Притыцкого, 78","53.90704,27.44662","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1625125616326692751,Беларусбанк,"г. Минск, ул. Сухаревская, 8","53.88465,27.438833","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-376961090373593023,Беларусбанк,"г. Минск, ул. Будславская, 2","53.959267,27.537633","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5466702152925307412,Беларусбанк,"г. Минск, ул. Лобанка, 94","53.886483,27.427883","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1754993907402085550,Беларусбанк,"г. Минск, ул. Одинцова, 113","53.900917,27.427517","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3296748104792018660,Беларусбанк,"г. Минск, ул. Сухаревская, 62","53.888733,27.422383","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3998620207418685664,Беларусбанк,"г. Минск, ул. Одинцова, 9","53.898167,27.456317","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5005569180799244551,Беларусбанк,"г. Минск, ул. Кунцевщина, 13","53.910813,27.434818","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8449221206380122458,Беларусбанк,"г. Минск, ул. Долгобродская, 1","53.903433,27.6007","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7525862795533489484,Беларусбанк,"г. Минск, ул. Ангарская, 40","53.871956,27.684634","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2368587028583066061,Беларусбанк,"г. Минск, ул. Жилуновича, 26","53.869667,27.626967","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4098250722394009147,Беларусбанк,"г. Минск, ул. Уборевича, 72","53.838794,27.650306","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8196258750790354689,Беларусбанк,"г. Минск, пр. Партизанский, 110","53.867233,27.653367","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4382246523799344458,Беларусбанк,"г. Минск, ул. Голодеда, 61","53.839531,27.618672","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1668171423533210642,Беларусбанк,"г. Минск, ул. Уборевича, 26","53.845583,27.643533","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7969848128102132454,Беларусбанк,"г. Минск, ул. Голодеда, 31","53.838794,27.650306","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4646909821637461051,Беларусбанк,"г. Минск, ул. Жилуновича, 12","53.873171,27.628881","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3475880417783491461,Беларусбанк,"г. Минск, ул. Шишкина, 26","53.858915,27.634108","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3628743464189294333,Беларусбанк,"г. Минск, ул. Нестерова, 51","53.884857,27.684229","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8334919329716877087,Беларусбанк,"г. Минск, ул. Охотская, 135","53.880292,27.668523","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8681275723213701675,Беларусбанк,"г. Минск, ул. Уральская, 16","53.902417,27.617283","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3160645348812148285,Беларусбанк,"г. Минск, ул. Солтыса, 54","53.895348,27.653486","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4794265964666415523,Беларусбанк,"г. Минск, ул. Ванеева, 18","53.881983,27.6121","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7511477453979168199,Беларусбанк,"г. Минск, ул. Слесарная, 4","53.8981,27.579717","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2979196626803097339,Беларусбанк,"г. Минск, пр. Партизанский, 26","53.878067,27.607083","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3931056528066344977,Беларусбанк,"г. Минск, пр. Рокоссовского, 1","53.874691,27.598065","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
792192388720548511,Беларусбанк,"г. Минск, ул. Фабричная, 23","53.8864,27.590267","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3889317185215124414,Беларусбанк,"г. Минск, пр. Партизанский, 23","53.883724,27.594003","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7164429045174994970,Беларусбанк,"г. Минск, ул. Плеханова, 42","53.863991,27.608624","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-4452857090280993133,Беларусбанк,"г. Минск, ул. Плеханова, 72","53.859217,27.591833","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3304843211267356260,Беларусбанк,"г. Минск, пр. Рокоссовского, 33","53.869929,27.603025","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1216494985475494127,Беларусбанк,"г. Минск, ул. Игуменский тракт, 42","53.83656,27.573748","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3883969180432002771,Беларусбанк,"г. Минск, ул. Игуменский тракт, 20","53.843883,27.569517","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1019343453600883808,Беларусбанк,"г. Минск, пр. Партизанский, 147","53.864723,27.666821","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-8619857280638514688,Беларусбанк,"г. Минск, ул. Сурганова, 47","53.927783,27.586583","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6080650908750654800,Беларусбанк,"г. Минск, пр. Независимости, 169","53.9441,27.66605","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-7278521504928989109,Беларусбанк,"г. Минск, ул. Сурганова, 66","53.930267,27.582433","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6984139117025265389,Беларусбанк,"г. Минск, ул. Логойский тракт, 27","53.952717,27.617817","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8482047223704976292,Беларусбанк,"г. Минск, пр. Машерова, 16","53.91525,27.574133","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
6170834147520110567,Беларусбанк,"г. Минск, ул. Мирошниченко, 1","53.958743,27.605336","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
86680870117868965,Беларусбанк,"г. Минск, пр. Машерова, 54","53.91785,27.558059","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1098523784612104573,Беларусбанк,"г. Минск, ул. Гамарника, 16","53.957433,27.61505","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
4821276257250032873,Беларусбанк,"г. Минск, ул. Куйбышева, 75","53.923424,27.579106","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5190495294871061843,Беларусбанк,"г. Минск, ул. Маяковского, 8","53.883585,27.56705","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-988442588814687530,Беларусбанк,"г. Минск, ул. Полевая, 12","53.874267,27.567317","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2101771244861557645,Беларусбанк,"г. Минск, ул. Воронянского, 7А","53.878297,27.543068","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6396531905798253017,Беларусбанк,"г. Минск, ул. Асаналиева, 40Б","53.850826,27.545623","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-9084158235943856998,Беларусбанк,"г. Минск, пр. Независимости, 3","53.895679,27.548516","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5500719583917627189,Беларусбанк,"г. Минск, ул. Кирова, 2","53.89189,27.551887","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6699288877458179604,Беларусбанк,"г. Минск, ул. Брестская, 77А","53.8555,27.521433","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6361796184950273041,Беларусбанк,"г. Минск, пл. Привокзальная, 5","53.89105,27.550063","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
427992451639256093,Беларусбанк,"г. Минск, пр. Независимости, 3","53.896241,27.54882","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
1233016467086740987,Беларусбанк,"г. Минск, пр. Независимости, 56","53.917048,27.587138","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-2408163936382890925,Беларусбанк,"г. Минск, ул. Высокая, 11д","53.914973,27.67604","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8707985622125850326,Беларусбанк,"г. Минск, пр. Независимости, 91","53.923644,27.608951","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-3783011143936816744,Беларусбанк,"г. Минск, пр. Независимости, 103","53.928104,27.626617","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-6897810906458166739,Беларусбанк,"г. Минск, ул. Водолажского, 4","53.944097,27.706397","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
2840935768592236689,Беларусбанк,"г. Минск, ул. Калиновского, 55","53.947129,27.629771","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-1127298856533392567,Беларусбанк,"г. Минск, ул. Славинского, 41","53.938723,27.640413","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
7683494322153281078,Беларусбанк,"г. Минск, ул. Карбышева, 1","53.955683,27.62405","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
8005701079390705674,Беларусбанк,"г. Минск, ул. Руссиянова, 36","53.935836,27.688671","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
5284742990586476264,Беларусбанк,"г. Минск, ул. Руссиянова, 9","53.938573,27.684051","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
-5313414630186754813,Беларусбанк,"г. Минск, пр. Независимости, 154","53.936102,27.67365","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
3928677570153628048,Беларусбанк,"г. Минск, пр. Независимости, 179","53.946183,27.687985","[{""curr_from"": ""byn"", ""curr_to"": ""usd"", ""rate"": ""2.93""}, {""curr_from"": ""usd"", ""curr_to"": ""byn"", ""rate"": ""2.89""}]"
